idx,obj_value,converged,iterations,iteration_limit_reached,time_it_took,theta_hat,theta0,is_optimum,boot_idx
13,2.603542990848316e-26,true,3,false,0.0002038,"[-1.5388841333799128, 1.5958412861329356]","[1.6996228215478644, 1.0844860147154771]",0,156
14,1.405551336548451e-23,true,2,false,0.0003461,"[-1.5388841332728118, 1.5958412861259874]","[-1.0989445324831357, -0.0993402202293609]",0,156
15,4.0731883146541838e-25,true,3,false,0.0003105,"[-1.5388841333932015, 1.5958412861337978]","[1.5447563259135333, -0.22651795438142638]",0,156
16,1.3617275135189659e-24,true,3,false,0.0003432,"[-1.5388841334076915, 1.5958412861347382]","[1.7376928272513674, -1.2953938355637125]",0,156
17,1.4942598005068562e-21,true,2,false,0.0002688,"[-1.5388841323138143, 1.5958412860637659]","[-1.3972500397371668, -1.1529219835943225]",0,156
18,1.7371223988778248e-22,true,2,false,0.0002521,"[-1.538884133013548, 1.5958412861091649]","[-0.27322961221704645, -0.5101173409267433]",0,156
19,1.2142838459673762e-22,true,1,false,0.0001737,"[-1.5388841330730207, 1.5958412861130242]","[-1.7983567634893314, 0.8231200506166791]",0,156
20,6.09188018446796e-22,true,2,false,0.0002258,"[-1.5388841326975036, 1.5958412860886586]","[-0.6634712267123949, -0.2399591176621829]",0,156
1,2.0414961665159762e-23,true,2,false,0.000337,"[1.611137760783662, 1.2700454743641758]","[0.03833248646601629, 0.213845359778582]",0,157
2,6.889033784831553e-26,true,3,false,0.0002683,"[1.6111377609231452, 1.270045474355505]","[-0.7042838077754542, -0.4007992090593657]",0,157
3,2.362104705248804e-23,true,2,false,0.000195,"[1.6111377610573976, 1.2700454743471596]","[1.4214984593810815, -0.5777261953257666]",0,157
4,4.128142774268032e-26,true,3,false,0.0002541,"[1.6111377609213613, 1.270045474355616]","[-0.4658959078249555, -0.7303008298610437]",0,157
5,1.6799494616104385e-24,true,3,false,0.0002138,"[1.6111377609533188, 1.2700454743536294]","[-1.365080912437378, -1.3208174975844296]",0,157
6,1.6643350086816623e-25,true,2,false,0.0004899,"[1.611137760903615, 1.2700454743567189]","[0.5431992343373382, 0.09271546518564394]",0,157
7,1.0370111718080763e-24,true,2,false,0.0003513,"[1.611137760945228, 1.2700454743541323]","[-0.7590535993444354, 0.9209639329677229]",0,157
8,1.8496687764505298e-22,true,3,false,0.000418,"[1.6111377613124573, 1.2700454743313045]","[0.745620993889791, -2.216096423049429]",0,157
9,4.528037883421663e-23,true,2,false,0.0002095,"[1.611137760719036, 1.2700454743681933]","[0.8442354651341021, -0.3265277272261217]",0,157
10,1.3045063748331142e-24,true,2,false,0.0001638,"[1.6111377609488071, 1.2700454743539096]","[-1.0120757369891493, 1.1470306234136702]",0,157
11,2.934156468690981e-22,true,2,false,0.000154,"[1.6111377604154424, 1.2700454743870648]","[0.7232770971838263, -0.728534008508048]",0,157
12,5.28974928015459e-27,true,2,false,0.0001643,"[1.6111377609175666, 1.2700454743558518]","[0.5202990342876057, 1.1204520037446837]",1,157
13,5.326350175062267e-25,true,1,false,0.0001063,"[1.6111377608941992, 1.2700454743573044]","[1.6996228215478644, 1.0844860147154771]",0,157
14,2.294928808437484e-25,true,3,false,0.0002291,"[1.6111377609294415, 1.2700454743551135]","[-1.0989445324831357, -0.0993402202293609]",0,157
15,1.0758218961690443e-23,true,2,false,0.0001521,"[1.6111377610111948, 1.2700454743500318]","[1.5447563259135333, -0.22651795438142638]",0,157
16,4.782785726239723e-22,true,2,false,0.000156,"[1.611137760277094, 1.270045474395666]","[1.7376928272513674, -1.2953938355637125]",0,157
17,1.3121276679671772e-24,true,3,false,0.0001837,"[1.6111377609488866, 1.2700454743539047]","[-1.3972500397371668, -1.1529219835943225]",0,157
18,3.826682834402498e-24,true,2,false,0.0001379,"[1.611137760858362, 1.270045474359532]","[-0.27322961221704645, -0.5101173409267433]",0,157
19,1.8287432571076363e-25,true,3,false,0.0003032,"[1.6111377609280106, 1.2700454743552025]","[-1.7983567634893314, 0.8231200506166791]",0,157
20,3.8750129982063033e-26,true,3,false,0.0002196,"[1.611137760921258, 1.2700454743556222]","[-0.6634712267123949, -0.2399591176621829]",0,157
1,1.5150401806762905e-24,true,4,false,0.0005414,"[9.999976166706404, 0.804566749850887]","[0.03833248646601629, 0.213845359778582]",0,158
2,2.2770025686282822e-24,true,4,false,0.0004801,"[9.999976166695648, 0.8045667498515469]","[-0.7042838077754542, -0.4007992090593657]",0,158
3,7.10842571626133e-25,true,4,false,0.0004332,"[9.999976166721327, 0.8045667498499717]","[1.4214984593810815, -0.5777261953257666]",0,158
4,2.199317408233545e-24,true,4,false,0.0004416,"[9.999976166696571, 0.8045667498514901]","[-0.4658959078249555, -0.7303008298610437]",0,158
5,3.9962942522727725e-24,true,4,false,0.0004205,"[9.999976166676559, 0.8045667498527178]","[-1.365080912437378, -1.3208174975844296]",0,158
6,1.1456676524104895e-24,true,4,false,0.0004385,"[9.999976166712527, 0.8045667498505116]","[0.5431992343373382, 0.09271546518564394]",0,158
7,1.508947854011879e-24,true,4,false,0.0004391,"[9.999976166706496, 0.8045667498508814]","[-0.7590535993444354, 0.9209639329677229]",0,158
8,2.549030748093415e-24,true,4,false,0.0004402,"[9.999976166692145, 0.8045667498517617]","[0.745620993889791, -2.216096423049429]",0,158
9,9.975840815229673e-25,true,4,false,0.0004435,"[9.99997616671523, 0.8045667498503458]","[0.8442354651341021, -0.3265277272261217]",0,158
10,1.6273601600789502e-24,true,4,false,0.0004494,"[9.999976166704549, 0.8045667498510009]","[-1.0120757369891493, 1.1470306234136702]",0,158
11,1.2114643326777917e-24,true,4,false,0.0003391,"[9.999976166711456, 0.8045667498505773]","[0.7232770971838263, -0.728534008508048]",0,158
12,6.237939766100343e-25,true,4,false,0.0002763,"[9.999976166723373, 0.8045667498498463]","[0.5202990342876057, 1.1204520037446837]",0,158
13,1.7289027710746323e-25,true,4,false,0.0002956,"[9.999976166737845, 0.8045667498489586]","[1.6996228215478644, 1.0844860147154771]",1,158
14,2.5631371022669735e-24,true,4,false,0.0002504,"[9.999976166691981, 0.8045667498517717]","[-1.0989445324831357, -0.0993402202293609]",0,158
15,5.877804693848414e-25,true,4,false,0.0002328,"[9.999976166724235, 0.8045667498497934]","[1.5447563259135333, -0.22651795438142638]",0,158
16,8.40629080786552e-25,true,4,false,0.0002204,"[9.999976166718469, 0.8045667498501471]","[1.7376928272513674, -1.2953938355637125]",0,158
17,3.692424587105351e-24,true,4,false,0.0002301,"[9.999976166679682, 0.804566749852526]","[-1.3972500397371668, -1.1529219835943225]",0,158
18,1.909446888407465e-24,true,4,false,0.0003326,"[9.999976166700478, 0.8045667498512505]","[-0.27322961221704645, -0.5101173409267433]",0,158
19,2.533663108000013e-24,true,4,false,0.0002778,"[9.99997616669237, 0.8045667498517478]","[-1.7983567634893314, 0.8231200506166791]",0,158
20,2.1820849844072764e-24,true,4,false,0.0003,"[9.999976166696772, 0.804566749851478]","[-0.6634712267123949, -0.2399591176621829]",0,158
1,1.537715572916703e-23,true,3,false,0.0003786,"[5.882154674480865, 0.9598181321960833]","[0.03833248646601629, 0.213845359778582]",0,159
2,4.43397000109097e-25,true,4,false,0.0003217,"[5.882154674584671, 0.9598181321894756]","[-0.7042838077754542, -0.4007992090593657]",0,159
3,6.851542268319317e-24,true,3,false,0.0002356,"[5.882154674522435, 0.9598181321934371]","[1.4214984593810815, -0.5777261953257666]",0,159
4,3.2691650146118564e-25,true,4,false,0.0002986,"[5.882154674587716, 0.9598181321892817]","[-0.4658959078249555, -0.7303008298610437]",0,159
5,4.6934185842595985e-24,true,4,false,0.0002781,"[5.882154674536915, 0.9598181321925154]","[-1.365080912437378, -1.3208174975844296]",0,159
6,1.1547450807911843e-23,true,3,false,0.0002171,"[5.882154674497546, 0.9598181321950214]","[0.5431992343373382, 0.09271546518564394]",0,159
7,1.4955877617339904e-23,true,3,false,0.0002056,"[5.882154674482624, 0.9598181321959711]","[-0.7590535993444354, 0.9209639329677229]",0,159
8,9.726968928055181e-25,true,4,false,0.0002386,"[5.882154674574449, 0.9598181321901261]","[0.745620993889791, -2.216096423049429]",0,159
9,9.89510857493135e-24,true,3,false,0.0002117,"[5.882154674505677, 0.9598181321945037]","[0.8442354651341021, -0.3265277272261217]",0,159
10,1.6494910803232522e-23,true,3,false,0.0002211,"[5.882154674476379, 0.9598181321963688]","[-1.0120757369891493, 1.1470306234136702]",0,159
11,1.1785233657723923e-23,true,3,false,0.0001978,"[5.882154674496441, 0.9598181321950916]","[0.7232770971838263, -0.728534008508048]",0,159
12,6.05518234624412e-24,true,3,false,0.0001941,"[5.882154674527493, 0.9598181321931152]","[0.5202990342876057, 1.1204520037446837]",0,159
13,1.5140353585006998e-24,true,3,false,0.0003842,"[5.882154674566639, 0.9598181321906233]","[1.6996228215478644, 1.0844860147154771]",0,159
14,9.887755295652332e-25,true,4,false,0.0004535,"[5.882154674574168, 0.9598181321901441]","[-1.0989445324831357, -0.0993402202293609]",0,159
15,5.697550278510478e-24,true,3,false,0.0004186,"[5.882154674529853, 0.9598181321929649]","[1.5447563259135333, -0.22651795438142638]",0,159
16,7.724732115244797e-24,true,3,false,0.0003586,"[5.882154674517268, 0.959818132193766]","[1.7376928272513674, -1.2953938355637125]",0,159
17,3.823285000179653e-24,true,4,false,0.0002813,"[5.882154674543553, 0.9598181321920927]","[-1.3972500397371668, -1.1529219835943225]",0,159
18,6.304303088853788e-26,true,4,false,0.0002492,"[5.882154674597971, 0.9598181321886289]","[-0.27322961221704645, -0.5101173409267433]",1,159
19,8.175582449794173e-25,true,4,false,0.0002557,"[5.882154674577096, 0.9598181321899576]","[-1.7983567634893314, 0.8231200506166791]",0,159
20,3.287435365408808e-25,true,4,false,0.000241,"[5.88215467458768, 0.959818132189284]","[-0.6634712267123949, -0.2399591176621829]",0,159
1,4.116154987288416e-23,true,2,false,0.0004915,"[-1.556427045118041, 1.569520784872123]","[0.03833248646601629, 0.213845359778582]",0,160
2,3.684775073939077e-23,true,2,false,0.000197,"[-1.5564270451276698, 1.5695207848727533]","[-0.7042838077754542, -0.4007992090593657]",0,160
3,3.802629231422999e-24,true,3,false,0.0001809,"[-1.5564270452401703, 1.5695207848801176]","[1.4214984593810815, -0.5777261953257666]",0,160
4,1.6199391728267464e-22,true,2,false,0.0003055,"[-1.5564270449457467, 1.5695207848608461]","[-0.4658959078249555, -0.7303008298610437]",0,160
5,5.7219612832377e-22,true,2,false,0.0002897,"[-1.556427044639927, 1.569520784840826]","[-1.365080912437378, -1.3208174975844296]",0,160
6,1.0173734724841694e-25,true,3,false,0.0002529,"[-1.5564270452848055, 1.5695207848830393]","[0.5431992343373382, 0.09271546518564394]",0,160
7,3.3131638014209505e-27,true,2,false,0.0001798,"[-1.5564270452920557, 1.569520784883514]","[-0.7590535993444354, 0.9209639329677229]",1,160
8,3.5996913018017426e-23,true,3,false,0.0002059,"[-1.5564270451294608, 1.569520784872871]","[0.745620993889791, -2.216096423049429]",0,160
9,9.027790439535035e-25,true,3,false,0.0002028,"[-1.5564270452674323, 1.569520784881902]","[0.8442354651341021, -0.3265277272261217]",0,160
10,2.6897913182919373e-23,true,1,false,0.0001219,"[-1.5564270451517577, 1.5695207848743304]","[-1.0120757369891493, 1.1470306234136702]",0,160
11,1.2852766396117662e-24,true,3,false,0.0002308,"[-1.5564270452624975, 1.569520784881579]","[0.7232770971838263, -0.728534008508048]",0,160
12,2.7447004010396768e-24,true,2,false,0.0003424,"[-1.5564270452480886, 1.5695207848806358]","[0.5202990342876057, 1.1204520037446837]",0,160
13,2.095759556802546e-25,true,3,false,0.0005988,"[-1.556427045280903, 1.569520784882784]","[1.6996228215478644, 1.0844860147154771]",0,160
14,9.115984514075214e-23,true,2,false,0.0003906,"[-1.5564270455542766, 1.569520784900679]","[-1.0989445324831357, -0.0993402202293609]",0,160
15,3.523841482353479e-24,true,3,false,0.0004476,"[-1.5564270452421332, 1.569520784880246]","[1.5447563259135333, -0.22651795438142638]",0,160
16,1.1312160774105498e-23,true,3,false,0.0004469,"[-1.5564270452014395, 1.5695207848775823]","[1.7376928272513674, -1.2953938355637125]",0,160
17,1.8625735989632593e-23,true,2,false,0.0002506,"[-1.5564270451756927, 1.569520784875898]","[-1.3972500397371668, -1.1529219835943225]",0,160
18,2.881846252778323e-23,true,2,false,0.0003407,"[-1.5564270454398321, 1.5695207848931885]","[-0.27322961221704645, -0.5101173409267433]",0,160
19,3.7640064297091507e-22,true,1,false,0.0002234,"[-1.5564270447632962, 1.5695207848489026]","[-1.7983567634893314, 0.8231200506166791]",0,160
20,2.0730734562244205e-22,true,2,false,0.000242,"[-1.5564270449000286, 1.5695207848578527]","[-0.6634712267123949, -0.2399591176621829]",0,160
1,1.3366065628454004e-21,true,5,false,0.000447,"[21.017353389358746, 0.2367423971895335]","[0.03833248646601629, 0.213845359778582]",0,161
2,1.712613732082267e-21,true,5,false,0.0006504,"[21.017353389111612, 0.23674239720437668]","[-0.7042838077754542, -0.4007992090593657]",0,161
3,9.19487830105738e-22,true,5,false,0.0002778,"[21.017353389678128, 0.23674239717035106]","[1.4214984593810815, -0.5777261953257666]",0,161
4,1.6907474642389162e-21,true,5,false,0.0002994,"[21.017353389125354, 0.23674239720355134]","[-0.4658959078249555, -0.7303008298610437]",0,161
5,2.5278034344938612e-21,true,5,false,0.000269,"[21.017353388656318, 0.23674239723172208]","[-1.365080912437378, -1.3208174975844296]",0,161
6,1.152965437702188e-21,true,5,false,0.0002574,"[21.01735338949218, 0.23674239718151946]","[0.5431992343373382, 0.09271546518564394]",0,161
7,1.3503359046978787e-21,true,5,false,0.0002545,"[21.017353389349132, 0.23674239719011092]","[-0.7590535993444354, 0.9209639329677229]",0,161
8,1.829773359230668e-21,true,5,false,0.0002648,"[21.017353389040224, 0.23674239720866463]","[0.745620993889791, -2.216096423049429]",0,161
9,1.080492863130375e-21,true,5,false,0.0005302,"[21.017353389547683, 0.23674239717818552]","[0.8442354651341021, -0.3265277272261217]",0,161
10,1.4040601340112367e-21,true,5,false,0.0004678,"[21.017353389312053, 0.23674239719233814]","[-1.0120757369891493, 1.1470306234136702]",0,161
11,1.1962352268124879e-21,true,5,false,0.0003122,"[21.01735338945977, 0.23674239718346574]","[0.7232770971838263, -0.728534008508048]",0,161
12,8.576512279524134e-22,true,5,false,0.0003268,"[21.017353389731333, 0.23674239716715562]","[0.5202990342876057, 1.1204520037446837]",0,161
13,5.302200541875928e-22,true,5,false,0.0003256,"[21.017353390051728, 0.23674239714791223]","[1.6996228215478644, 1.0844860147154771]",1,161
14,1.8411189135391126e-21,true,5,false,0.0002857,"[21.01735338903356, 0.2367423972090647]","[-1.0989445324831357, -0.0993402202293609]",0,161
15,8.380686289733292e-22,true,5,false,0.0003794,"[21.017353389748443, 0.23674239716612788]","[1.5447563259135333, -0.22651795438142638]",0,161
16,1.01846440747541e-21,true,5,false,0.0004433,"[21.017353389596728, 0.2367423971752401]","[1.7376928272513674, -1.2953938355637125]",0,161
17,2.379412331186365e-21,true,5,false,0.0004487,"[21.017353388732687, 0.23674239722713541]","[-1.3972500397371668, -1.1529219835943225]",0,161
18,1.5471469944008438e-21,true,5,false,0.0004918,"[21.01735338921659, 0.23674239719807144]","[-0.27322961221704645, -0.5101173409267433]",0,161
19,1.8494239924393447e-21,true,5,false,0.0005737,"[21.017353389028667, 0.23674239720935858]","[-1.7983567634893314, 0.8231200506166791]",0,161
20,1.6658439613681567e-21,true,5,false,0.0023131,"[21.017353389140816, 0.2367423972026228]","[-0.6634712267123949, -0.2399591176621829]",0,161
1,2.3337410516482133e-24,true,2,false,0.000335,"[1.032398549679719, 1.3576582004417233]","[0.03833248646601629, 0.213845359778582]",0,162
2,3.258757228431028e-23,true,2,false,0.0002109,"[1.032398549886313, 1.3576582004283642]","[-0.7042838077754542, -0.4007992090593657]",0,162
3,1.3773474956254425e-23,true,2,false,0.0001751,"[1.0323985496174743, 1.3576582004457487]","[1.4214984593810815, -0.5777261953257666]",0,162
4,2.0135720887789005e-23,true,2,false,0.0002025,"[1.0323985498513846, 1.357658200430623]","[-0.4658959078249555, -0.7303008298610437]",0,162
5,6.474342734551984e-24,true,3,false,0.0002006,"[1.0323985496507453, 1.3576582004435966]","[-1.365080912437378, -1.3208174975844296]",0,162
6,2.263276993503628e-25,true,2,false,0.0001581,"[1.0323985497362522, 1.3576582004380673]","[0.5431992343373382, 0.09271546518564394]",0,162
7,2.7973405976633684e-24,true,2,false,0.0001723,"[1.0323985496756758, 1.3576582004419846]","[-0.7590535993444354, 0.9209639329677229]",0,162
8,6.140557394664062e-23,true,3,false,0.0002007,"[1.032398549946967, 1.3576582004244422]","[0.745620993889791, -2.216096423049429]",0,162
9,2.432551038056279e-23,true,2,false,0.0001565,"[1.0323985498640242, 1.3576582004298055]","[0.8442354651341021, -0.3265277272261217]",0,162
10,3.84526158350634e-24,true,2,false,0.0001508,"[1.0323985496673234, 1.3576582004425248]","[-1.0120757369891493, 1.1470306234136702]",0,162
11,5.301611218985061e-25,true,2,false,0.0001587,"[1.0323985497025947, 1.3576582004402442]","[0.7232770971838263, -0.728534008508048]",0,162
12,1.2484531109374066e-25,true,1,false,0.0002535,"[1.0323985497333477, 1.3576582004382554]","[0.5202990342876057, 1.1204520037446837]",0,162
13,1.2424675927172415e-23,true,1,false,0.0001834,"[1.03239854982394, 1.3576582004323976]","[1.6996228215478644, 1.0844860147154771]",0,162
14,5.303136371640434e-26,true,3,false,0.0002692,"[1.0323985497170014, 1.3576582004393127]","[-1.0989445324831357, -0.0993402202293609]",0,162
15,5.1208740325447584e-24,true,2,false,0.0001929,"[1.032398549787752, 1.357658200434737]","[1.5447563259135333, -0.22651795438142638]",0,162
16,4.3386197802667525e-22,true,2,false,0.000176,"[1.0323985503178092, 1.357658200400461]","[1.7376928272513674, -1.2953938355637125]",0,162
17,4.333519841502118e-24,true,3,false,0.0002259,"[1.0323985496639199, 1.357658200442745]","[-1.3972500397371668, -1.1529219835943225]",0,162
18,8.740919093882296e-23,true,2,false,0.0001742,"[1.0323985499901092, 1.357658200421652]","[-0.27322961221704645, -0.5101173409267433]",0,162
19,3.0330846960336083e-26,true,3,false,0.0002012,"[1.0323985497185495, 1.3576582004392126]","[-1.7983567634893314, 0.8231200506166791]",1,162
